_id,srcValue,userSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcUploadTime,srcBattery
20,19021705,0,20190217173353,0.0,0.0,0.0,1002.0,14.509804,15.294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0
21,19021705,0,20190217173354,0.0,0.0,0.0,966.0,14.509804,15.294118,0.0,4.21,0.0,0.0,25.882353,-0.03125,0.0,46.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0
22,19021705,0,20190217173355,0.0,0.0,0.0,964.0,14.509804,15.294118,0.0,4.17,0.0,0.0,26.27451,-0.03125,0.0,46.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,null,0.0
23,19021705,0,20190217173356,0.0,0.0,0.0,959.0,14.509804,15.294118,0.0,4.02,0.0,0.0,26.27451,-0.03125,0.0,46.0,38.0,0.0,0.0,0.0,0.0,0.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
24,19021705,0,20190217173357,0.0,0.0,0.0,958.0,14.509804,15.294118,0.0,4.06,0.0,0.0,25.882353,-0.015625,0.0,46.0,38.0,0.0,0.0,0.0,0.0,0.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
25,19021705,0,20190217173358,0.0,0.0,0.0,969.0,14.509804,15.294118,0.0,4.12,0.0,0.0,25.882353,-0.015625,0.0,46.0,38.0,0.0,0.0,0.0,0.0,0.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
26,19021705,0,20190217173359,0.0,0.0,0.0,968.0,14.509804,15.294118,0.0,4.13,29.019608,0.0,25.882353,-0.015625,0.0,46.0,38.0,0.0,0.0,0.0,0.0,0.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
27,19021705,0,20190217173400,0.0,0.0,0.0,973.0,14.509804,15.294118,0.0,4.11,29.019608,0.0,25.882353,0.0,0.0,46.0,38.0,0.0,0.0,0.0,0.0,0.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
28,19021705,0,20190217173401,0.0,0.0,0.0,906.0,14.509804,15.686275,0.0,9.68,29.019608,0.0,40.784313,0.0,0.0,66.0,38.0,0.0,0.0,0.0,0.0,0.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
29,19021705,0,20190217173402,0.0,0.0,0.0,856.0,14.509804,16.470589,0.0,5.26,29.019608,0.0,36.07843,0.0,0.0,62.0,38.0,0.0,0.0,0.0,8.0,100.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
30,19021705,0,20190217173403,0.0,0.0,0.0,853.0,14.509804,16.078432,0.0,5.39,29.019608,0.0,36.47059,-0.046875,0.0,63.0,39.0,0.0,0.0,0.0,8.0,100.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
31,19021705,0,20190217173404,0.0,0.0,0.0,856.0,14.509804,16.470589,0.0,5.19,29.019608,0.0,36.47059,-0.046875,0.0,62.0,39.0,0.0,0.0,0.0,8.0,100.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
32,19021705,0,20190217173405,0.0,0.0,0.0,865.0,14.509804,16.078432,0.0,5.0,29.019608,0.0,35.686275,0.03125,0.0,62.0,39.0,0.0,0.0,0.0,8.0,100.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
33,19021705,0,20190217173406,0.0,0.0,0.0,865.0,14.509804,16.078432,0.0,5.06,29.019608,0.0,35.686275,0.03125,0.0,62.0,39.0,0.0,0.0,0.0,8.0,100.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
34,19021705,0,20190217173407,0.0,0.0,0.0,860.0,14.509804,16.078432,0.0,5.1,30.19608,0.0,36.862743,0.03125,0.0,63.0,39.0,0.0,0.0,0.0,8.0,100.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
35,19021705,0,20190217173408,0.0,0.0,0.0,887.0,14.509804,16.470589,0.0,9.52,30.19608,0.0,65.882355,0.0234375,0.0,92.0,40.0,0.0,0.0,0.0,8.0,100.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
36,19021705,0,20190217173409,0.0,0.0,0.0,911.0,14.509804,16.078432,0.0,4.99,30.19608,0.0,37.64706,0.0234375,0.0,59.0,40.0,0.0,0.0,0.0,8.0,100.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
37,19021705,0,20190217173410,0.0,0.0,0.0,871.0,14.509804,16.470589,0.0,5.42,30.19608,0.0,38.431374,0.0234375,0.0,63.0,40.0,0.0,0.0,0.0,8.0,100.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
38,19021705,0,20190217173411,0.0,0.0,0.0,871.0,14.509804,16.470589,0.0,5.26,30.19608,0.0,37.2549,-0.09375,0.0,64.0,40.0,0.0,0.0,0.0,8.0,100.0,14.478,0.0,0.0,27.0,0.0,0.0,null,0.0
